Germany 1878		
Berlin	0	13.85307509
Hamburg	0.6931471806	12.84875514
München	1.098612289	12.27839796
Dresden	1.386294361	12.25334738
Cöln a Rh	1.609437912	11.8493977
Leipzig	1.791759469	11.83931851
Magdeburg	1.945910149	11.77683469
Frankfurt a M	2.079441542	11.74085753
Hannover	2.197224577	11.65293955
Stuttgart	2.302585093	11.6267094
Bremen	2.397895273	11.56410325
Nürnberg	2.48490665	11.46173743
Barmen	2.564949357	11.4221251
Düsseldorf	2.63905733	11.38281678
Altona	2.708050201	11.38074174
Elberfeld	2.772588722	11.35744056
Aachen	2.833213344	11.32180128
Chemnitz	2.890371758	11.30826013
Braunschweig	2.944438979	11.16704915
Crefeld	2.995732274	11.13502688
-1.501	19.717	
