Germany 1972		
Berlin (Total)	0	14.97046285
Hamburg	0.6931471806	14.39303418
Munchen	1.098612289	14.10700934
Koln	1.386294361	13.64511836
Essen	1.609437912	13.44919645
Frankfurt/M.	1.791759469	13.41417143
Dusseldorf	1.945910149	13.39135945
Dortmund	2.079441542	13.37754499
Stuttgart	2.197224577	13.351489
Bremen	2.302585093	13.29562905
Leipzig	2.397895273	13.26645506
Hannover	2.48490665	13.16019466
Dresden	2.564949357	13.13307579
Nurnberg	2.63905733	13.08238894
Duisburg	2.708050201	13.02147728
Wuppertal	2.772588722	12.94288737
Bochum	2.833213344	12.77891486
Gelsenkirchen	2.890371758	12.75308361
Mannheim	2.944438979	12.70940527
Karl-Marx-Stadt	2.995732274	12.61653193
Bonn	3.044522438	12.53817105
Magdeburg	3.091042453	12.51798869
Kiel	3.135494216	12.50087431
Karlsruhe	3.17805383	12.46332773
Wiesbaden	3.218875825	12.44019966
-1.327	19.798	
