Germany 1961		
Berlin (Total)	0	14.99505224
Hamburg	0.6931471806	14.42113714
Munchen	1.098612289	13.89662961
Koln	1.386294361	13.60380138
Essen	1.609437912	13.4961314
Dusseldorf	1.791759469	13.46254302
Frankfurt am Main	1.945910149	13.43439654
Dortmund	2.079441542	13.37156446
Stuttgart	2.197224577	13.36530956
Leipzig	2.302585093	13.27980805
Hannover	2.397895273	13.2588155
Bremen	2.48490665	13.24369566
Duisburg	2.564949357	13.12834545
Dresden	2.63905733	13.10562202
Nurnberg	2.708050201	13.02695319
Wuppertal	2.772588722	12.94967527
Gelsenkirchen	2.833213344	12.85500667
Bochum	2.890371758	12.79774066
Mannheim	2.944438979	12.65682974
Karl-Marx-Stadt	2.995732274	12.56409668
Halle (Saale)	3.044522438	12.52884793
Kiel	3.091042453	12.51832537
Magdeburg	3.135494216	12.47776633
Oberhausen	3.17805383	12.45605285
Wiesbaden	3.218875825	12.4431191
-1.339	19.949	
