Germany 1874		
Berlin	0	13.72828461
Hamburg	0.6931471806	12.71128655
Dresden	1.098612289	12.15193848
München	1.386294361	12.1259466
Cöln a Rh	1.609437912	11.79810441
Leipzig	1.791759469	11.69639636
Magdeburg	1.945910149	11.69208369
Stuttgart	2.079441542	11.53365903
Hannover	2.197224577	11.51222522
Frankfurt a M	2.302585093	11.50085288
Bremen	2.397895273	11.3961669
Nürnberg	2.48490665	11.38713546
Barmen	2.564949357	11.31459647
Altona	2.63905733	11.29251567
Aachen	2.708050201	11.26023724
Elberfeld	2.772588722	11.25285856
Düsseldorf	2.833213344	11.24242822
Chemnitz	2.890371758	11.21906434
Braunschweig	2.944438979	11.04834709
Crefeld	2.995732274	11.00874438
-1.227	16.401	
