Germany 1892		
Berlin	0	14.29250097
Hamburg	0.6931471806	13.27654091
München	1.098612289	12.82664913
Leipzig	1.386294361	12.82310253
Dresden	1.609437912	12.60047681
Cöln a Rh	1.791759469	12.59303428
Magdeburg	1.945910149	12.23421297
Frankfurt a M	2.079441542	12.1498726
Hannover	2.197224577	12.12881356
Düsseldorf	2.302585093	11.92437264
Altona	2.397895273	11.91219811
Nürnberg	2.48490665	11.90746443
Stuttgart	2.564949357	11.88747765
Chemnitz	2.63905733	11.84966195
Elberfeld	2.708050201	11.77375008
Bremen	2.772588722	11.77214633
Barmen	2.833213344	11.68072543
Halle	2.890371758	11.61086854
Aachen	2.944438979	11.56856829
Crefeld	2.995732274	11.56561279
-1.171	16.422	
