Aschersleben	37150	10.52271905	50	3.912023005
Kothen/Anhalt	35798	10.4856473	51	3.931825633
Stendal	37925	10.5433658	52	3.951243719
Eberswalde	46844	10.75457821	53	3.970291914
Saalfeld/Saale	33560	10.42109016	54	3.988984047
Wittenberge	33060	10.40607937	55	4.007333185
Glauchau	31313	10.35178863	56	4.025351691
Wernigerode	32944	10.40256443	57	4.043051268
Sangerhausen	32106	10.37679821	58	4.060443011
Aue	32989	10.40392945	59	4.077537444
Rudolstadt	31686	10.36363022	60	4.094344562
Eisleben	29944	10.30708425	61	4.110873864
Quedlinburg	30280	10.31824271	62	4.127134385
Furstenwalde/Spree	30979	10.34106483	63	4.143134726
Suhl	35274	10.47090143	64	4.158883083
Crimmitschau	28974	10.27415416	65	4.17438727
Falkensee	25583	10.14968335	66	4.189654742
Sonneberg	29447	10.29034732	67	4.204692619
Burg bei Magdeburg	29386	10.28827365	68	4.219507705
Schwedt/Oder	41661	10.63732072	69	4.234106505
Bitterfeld	27901	10.23641781	70	4.248495242
Forst/Lusatia	28538	10.25899181	71	4.262679877
Apolda	28563	10.25986745	72	4.276666119
Reichenbach/Vogtland	27976	10.23910228	73	4.290459441
Rathenow	31716	10.36457656	74	4.304065093
Luckenwalde	28741	10.26607995	75	4.317488114
Wilhelm-Pieck-Stadt-Guben	31788	10.36684414	76	4.33073334
Annaberg-Buchholz	27142	10.20883762	77	4.343805422
Dobeln	27471	10.22088618	78	4.356708827
Arnstadt	29540	10.29350056	79	4.369447852
Neustrelitz	27572	10.22455604	80	4.382026635
Lauchhammer	26527	10.18591836	81	4.394449155
Wolfen	27089	10.20688302	82	4.406719247
Limbach-Oberfrohna	26115	10.17026514	83	4.418840608
Stassfurt	26270	10.17618288	84	4.430816799
Meiningen	25865	10.16064598	85	4.442651256
Meerane	24845	10.1204118	86	4.454347296
Delitzsch	24329	10.09942433	87	4.465908119
Wurzen	24085	10.08934452	88	4.477336814
Senftenberg	26092	10.16938403	89	4.48863637
Werdau	22550	10.02349034	90	4.49980967
Hennigsdorf bei Berlin	24938	10.12414802	91	4.510859507
Spremberg	23039	10.04494371	92	4.521788577
Sondershausen	23375	10.05942235	93	4.532599493
Finsterwalde	22511	10.02175936	94	4.543294782
Neuruppin	23117	10.04832356	95	4.553876892
Eilenburg	22047	10.00093182	96	4.564348191
Borna	21683	9.984283822	97	4.574710979
Markkleeberg	22526	10.02242548	98	4.584967479
Torgau/Elbe	21700	9.98506754	99	4.59511985
Schneeberg	20419	9.924221119	100	4.605170186
Prenzlau	22581	10.02486412	101	4.615120517
Oranienburg	20939	9.949368728	102	4.624972813
Waren/Muritz	22134	10.00487017	103	4.634728988
Hettstedt	20230	9.91492193	104	4.644390899
Haldensleben	19445	9.875345247	105	4.65396035
Heidenau	20009	9.903937451	106	4.663439094
Halle-Neustadt	55877	10.93090813	107	4.672828834
Weisswasser	24066	10.08855533	108	4.682131227
Parchim	22687	10.02954735	109	4.691347882
Coswig	22332	10.01377591	110	4.700480366
Lubbenau	22071	10.00201981	111	4.709530201
Strausberg	21004	9.952468175	112	4.718498871
Salzwedel	20667	9.936293504	113	4.727387819
Ilmenau	20482	9.927301731	114	4.736198448
Zerbst	19404	9.873234509	115	4.744932128
Anklam	19336	9.869723922	116	4.753590191
Mittweida	19193	9.862300908	117	4.762173935
Blankenburg/Harz	19168	9.860997501	118	4.770684624
Grossenhain	18985	9.851404473	119	4.779123493
Sommerda	18941	9.849084164	120	4.787491743
Possneck	18878	9.845752502	121	4.795790546
Radeberg	18736	9.838202086	122	4.804021045
Auerbach/Vogtland	18528	9.82703838	123	4.812184355
Ludwigsfelde	18448	9.822711243	124	4.820281566
Oschersleben/Bode	17600	9.775654181	125	4.828313737
Thale/Harz	17460	9.767667829	126	4.836281907
Lobau	17437	9.766349664	127	4.844187086
Grimma	17306	9.758808541	128	4.852030264
Demmin	17266	9.756494529	129	4.859812404
Oelsnitz/Erzgebirge	17000	9.740968623	130	4.86753445
Bad Langensalza	16859	9.732639918	131	4.875197323
Rosslau/Elbe	16853	9.732283961	132	4.882801923
Hohenstein-Ernstthal	16714	9.724001971	133	4.890349128
Oschatz	16688	9.722445177	134	4.8978398
Zella-Mehlis	16671	9.721425962	135	4.905274778
Ribnitz-Damgarten	16421	9.706316282	136	4.912654886
Frankenberg	16174	9.691160294	137	4.919980926
Kamenz	16173	9.691098464	138	4.927253685
Calbe/Saale	16131	9.688498165	139	4.934473933
Teltow	16130	9.688436171	140	4.941642423
Wolgast	16042	9.682965562	141	4.94875989
Schkeuditz	15981	9.679155796	142	4.955827058
Burgstadt	15780	9.666498594	143	4.96284463
Genthin	15659	9.658801111	144	4.9698133
Bad Salzungen	15624	9.656563473	145	4.976733742
Bernau bei Berlin	15492	9.648079041	146	4.983606622
Bad Durrenberg	15472	9.646787218	147	4.990432587
Oelsnitz	15268	9.633514414	148	4.997212274
-1.218	16.746			
