Germany 1962		
Berlin (Total)	0	14.98961089
Hamburg	0.6931471806	14.42935638
Munchen	1.098612289	13.94883618
Koln	1.386294361	13.62635651
Essen	1.609437912	13.50246965
Dusseldorf	1.791759469	13.46650754
Frankfurt/M.	1.945910149	13.4428456
Dortmund	2.079441542	13.38177714
Stuttgart	2.197224577	13.37009807
Leipzig	2.302585093	13.28316503
Bremen	2.397895273	13.26250786
Hannover	2.48490665	13.2616974
Duisburg	2.564949357	13.12559017
Dresden	2.63905733	13.11148037
Nurnberg	2.708050201	13.04814832
Wuppertal	2.772588722	12.95537093
Gelsenkirchen	2.833213344	12.85278052
Bochum	2.890371758	12.81469354
Mannheim	2.944438979	12.67550424
Karl-Marx-Stadt	2.995732274	12.56863025
Halle (Saale)	3.044522438	12.53552027
Kiel	3.091042453	12.5107372
Magdeburg	3.135494216	12.48941532
Oberhausen	3.17805383	12.46859459
Wiesbaden	3.218875825	12.45573738
-1.332	19.872	
