Germany 2000		
Berlin	0	15.03403694
Hamburg	0.6931471806	14.35515685
Munchen	1.098612289	14.00629619
Koln	1.386294361	13.77770484
Frankfurt am Main	1.609437912	13.37948314
Essen	1.791759469	13.29665276
Dortmund	1.945910149	13.28618146
Stuttgart	2.079441542	13.27748501
Dusseldorf	2.197224577	13.25233845
Bremen	2.302585093	13.19821269
Hannover	2.397895273	13.15192218
Duisburg	2.48490665	13.15172799
Leipzig	2.564949357	13.10867005
Nurnberg	2.63905733	13.09889002
Dresden	2.708050201	13.07694751
Bochum	2.772588722	12.87671856
Wuppertal	2.833213344	12.81148091
Bielefeld	2.890371758	12.68168551
Mannheim	2.944438979	12.63362535
Bonn	2.995732274	12.61884433
Gelsenkirchen	3.044522438	12.53789121
Karlsruhe	3.091042453	12.53753234
Wiesbaden	3.135494216	12.50654754
Munster	3.17805383	12.4897467
Monchengladbach	3.218875825	12.47990931
-1.317542029	19.63927044	
