Germany 1882		
Berlin	0	13.97701527
Hamburg	0.6931471806	12.97046549
München	1.098612289	12.3883942
Dresden	1.386294361	12.33993023
Leipzig	1.609437912	11.95639901
Cöln a Rh	1.791759469	11.90361529
Magdeburg	1.945910149	11.87912293
Frankfurt a M	2.079441542	11.86287786
Hannover	2.197224577	11.76127662
Stuttgart	2.302585093	11.69076198
Bremen	2.397895273	11.64073804
Nürnberg	2.48490665	11.55703804
Düsseldorf	2.564949357	11.5228758
Chemnitz	2.63905733	11.50437905
Elberfeld	2.708050201	11.49476149
Barmen	2.772588722	11.49292682
Altona	2.833213344	11.46348309
Aachen	2.890371758	11.39696452
Crefeld	2.944438979	11.27441444
Braunschweig	2.995732274	11.26817516
-1.211	16.487	
