Germany 1939		
Berlin	0	15.28309823
Hamburg	0.6931471806	14.35310099
Munchen	1.098612289	13.62835896
Koln	1.386294361	13.55702606
Leipzig	1.609437912	13.46930208
Essen	1.791759469	13.41015994
Dresden	1.945910149	13.3538179
Frankfurt	2.079441542	13.22395199
Dortmund	2.197224577	13.20350271
Dusseldorf	2.302585093	13.20193213
Hannover	2.397895273	13.06250721
Stuttgart	2.48490665	13.03556071
Duisburg	2.564949357	12.98228719
Bremen	2.63905733	12.9578118
Nurnberg	2.708050201	12.95603249
Wuppertal	2.772588722	12.90339111
Chemnitz	2.833213344	12.72978587
Magdeburg	2.890371758	12.72735738
Gelsenkirchen	2.944438979	12.66844725
Bochum	2.995732274	12.62965596
-1.257604668	18.80123884	
