Germany 1986		
Berlin	0	14.95189154
Hamburg	0.6931471806	14.26739286
München	1.098612289	14.05823397
Köln	1.386294361	13.7259534
Essen	1.609437912	13.33006187
Frankfurt am Main	1.791759469	13.29195593
Dortmund	1.945910149	13.25016539
Stuttgart	2.079441542	13.24544082
Dusseldorf	2.197224577	13.23671297
Leipzig	2.302585093	13.21883833
Bremen	2.397895273	13.16537689
Dresden	2.48490665	13.16121864
Duisburg	2.564949357	13.15119959
Hannover	2.63905733	13.13373448
Nürnberg	2.708050201	13.05492358
Bochum	2.772588722	12.85112142
Wuppertal	2.833213344	12.83259112
Karl-Marx-Stadt	2.890371758	12.65650793
Bielefeld	2.944438979	12.60940214
Mannheim	2.995732274	12.5935367
Bonn	3.044522438	12.582586
Magdeburg	3.091042453	12.57409546
Gelsenkirchen	3.135494216	12.55517902
Karlsruhe	3.17805383	12.49989458
Munster	3.218875825	12.49735324
-1.359319842	20.18135508	
