Germany 1887		
Berlin	0	14.14353579
Hamburg	0.6931471806	13.10334976
München	1.386294361	12.54325891
Dresden	1.609437912	12.44875212
Magdeburg	1.791759469	12.07858013
Leipzig	1.945910149	12.06274485
Cöln a Rh	2.079441542	12.03883673
Frankfurt a M	2.197224577	11.99621544
Hannover	2.397895273	11.90013834
Stuttgart	2.48490665	11.77513587
Düsseldorf	2.564949357	11.71749763
Bremen	2.63905733	11.7019909
Nürnberg	2.708050201	11.69824253
Chemnitz	2.772588722	11.68937146
Elberfeld	2.944438979	11.62177987
Barmen	2.995732274	11.58179833
Altona	3.044522438	11.578451
Aachen	3.135494216	11.49531124
Crefeld	3.17805383	11.48606801
Braunschweig	3.218875825	11.40745383
-1.276	17.611	
