Germany 1872		
Berlin	0	13.64634607
Hamburg	0.6931471806	12.63621736
Dresden	1.098612289	12.09850971
München	1.386294361	12.06104687
Cöln a Rh	1.609437912	11.77528973
Magdeburg	1.791759469	11.65717298
Leipzig	1.945910149	11.60739893
Stuttgart	2.079441542	11.45480895
Frankfurt a M	2.197224577	11.43820192
Hannover	2.302585093	11.41204379
Nürnberg	2.397895273	11.34225576
Bremen	2.48490665	11.33778605
Barmen	2.564949357	11.23743543
Altona	2.63905733	11.22934165
Aachen	2.708050201	11.22445642
Elberfeld	2.772588722	11.19134184
Düsseldorf	2.833213344	11.16620085
Chemnitz	2.890371758	11.1529594
Braunschweig	2.944438979	10.98274711
Crefeld	2.995732274	10.96145144
-1.236521015	16.43649867	
