Germany 1970		
Berlin (Total)	0	14.98102856
Hamburg	0.6931471806	14.39985965
Munchen	1.098612289	14.07293186
Koln	1.386294361	13.65105092
Essen	1.609437912	13.45659597
Frankfurt/M.	1.791759469	13.41448807
Dusseldorf	1.945910149	13.40541374
Dortmund	2.079441542	13.36865142
Stuttgart	2.197224577	13.35847528
Leipzig	2.302585093	13.27810993
Bremen	2.397895273	13.27470156
Hannover	2.48490665	13.16913436
Dresden	2.564949357	13.12537484
Nurnberg	2.63905733	13.06802334
Duisburg	2.708050201	13.02769879
Wuppertal	2.772588722	12.94432225
Gelsenkirchen	2.833213344	12.76079649
Bochum	2.890371758	12.74830391
Mannheim	2.944438979	12.71338109
Karl-Marx-Stadt	2.995732274	12.60924179
Bonn	3.044522438	12.52277211
Kiel	3.091042453	12.51252372
Magdeburg	3.135494216	12.50873692
Karlsruhe	3.17805383	12.46552884
Halle-on-Saale	3.218875825	12.457998
-1.313265292	19.61821952	
