Germany 2003		
Berlin	0	15.0358979
Hamburg	0.6931471806	14.3659991
Munchen	1.098612289	14.0369727
Koln	1.386294361	13.78091911
Frankfurt am Main	1.609437912	13.37452189
Dortmund	1.791759469	13.28736921
Essen	1.945910149	13.28703
Stuttgart	2.079441542	13.28652096
Dusseldorf	2.197224577	13.25776801
Bremen	2.302585093	13.20835757
Hannover	2.397895273	13.15424957
Duisburg	2.48490665	13.1352796
Leipzig	2.564949357	13.11735084
Nurnberg	2.63905733	13.10948075
Dresden	2.708050201	13.0890134
Bochum	2.772588722	12.86695487
Wuppertal	2.833213344	12.7996757
Bielefeld	2.890371758	12.70229212
Bonn	2.944438979	12.64786968
Mannheim	2.995732274	12.63915292
Karlsruhe	3.044522438	12.55178775
Gelsenkirchen	3.091042453	12.51502685
Wiesbaden	3.135494216	12.51355735
Munster	3.17805383	12.50469466
Monchengladbach	3.218875825	12.47762534
-1.371	20.332	
