Germany 2012		
Berlin	0	15.03197166
Hamburg	0.6931471806	14.36609829
Munchen	1.098612289	14.1435963
Koln	1.386294361	13.83959128
Frankfurt am Main	1.609437912	13.44121703
Stuttgart	1.791759469	13.30124402
Dusseldorf	1.945910149	13.2940991
Dortmund	2.079441542	13.25704636
Essen	2.197224577	13.24787117
Bremen	2.302585093	13.21119992
Dresden	2.397895273	13.17135352
Leipzig	2.48490665	13.16319433
Hannover	2.564949357	13.15024505
Nurnberg	2.63905733	13.11255746
Duisburg	2.708050201	13.09564151
Bochum	2.772588722	12.79998772
Wuppertal	2.833213344	12.74515039
Bielefeld	2.890371758	12.70172575
Bonn	2.944438979	12.64390491
Munster	2.995732274	12.60013634
Karlsruhe	3.044522438	12.59822621
Mannheim	3.091042453	12.59346543
Augsburg	3.135494216	12.5161239
Wiesbaden	3.17805383	12.51589285
Gelsenkirchen	3.218875825	12.45919045
-1.29756366	19.39611991	
