Germany 1899		
Berlin	0	14.41450584
Hamburg	0.6931471806	13.43591493
München	1.098612289	13.05194091
Leipzig	1.386294361	12.99501398
Dresden	1.609437912	12.86979102
Cöln a Rh	1.791759469	12.78015472
Frankfurt a M	1.945910149	12.45850312
Nürnberg	2.079441542	12.39105732
Hannover	2.197224577	12.3381968
Magdeburg	2.302585093	12.33164306
Düsseldorf	2.397895273	12.22685518
Chemnitz	2.48490665	12.08682166
Charlottenburg	2.564949357	12.08446982
Stuttgart	2.63905733	12.05019047
Altona	2.708050201	11.97236095
Bremen	2.772588722	11.94771634
Elberfeld	2.833213344	11.93426392
Barmen	2.890371758	11.84703778
Dortmund	2.944438979	11.80410143
Aachen	2.995732274	11.79618527
-1.367	19.096	
