Germany 1905		
Berlin	0	14.52853291
Hamburg	0.6931471806	13.59585218
München	1.098612289	13.19743931
Dresden	1.386294361	13.15579042
Leipzig	1.609437912	13.12961105
Cöln	1.945910149	12.96856397
Frankfurt a M	2.079441542	12.72167086
Nürnberg	2.197224577	12.59278298
Dusseldorf	2.302585093	12.44222719
Hannover	2.397895273	12.42931219
Stuttgart	2.48490665	12.42635611
Chemnitz	2.564949357	12.40871549
Magdeburg	2.63905733	12.39102823
Charlottenburg	2.708050201	12.38655501
Essen	2.772588722	12.35173022
Bremen	2.944438979	12.27774659
Duisburg	2.995732274	12.16705111
Dortmund	3.044522438	12.07583297
Halle	3.091042453	12.04305948
Altona	3.135494216	12.03362221
Kiel	3.218875825	12.0062305
-1.379	19.672	
