Germany 1925		
Berlin	0	15.20519616
Hamburg	0.6931471806	13.8916305
Koln	1.098612289	13.45606607
Munchen	1.386294361	13.43088284
Leipzig	1.609437912	13.42885052
Dresden	1.791759469	13.33534992
Essen	1.945910149	13.05770965
Frankfurt	2.079441542	13.04299328
Dusseldorf	2.197224577	12.97408608
Hannover	2.302585093	12.95379087
Nurnberg	2.397895273	12.88027653
Stuttgart	2.48490665	12.74098875
Chemnitz	2.564949357	12.71180834
Dortmund	2.63905733	12.67687595
Bremen	2.708050201	12.59461537
Magdeburg	2.772588722	12.58552227
Duisburg	2.833213344	12.51278499
Mannheim	2.890371758	12.41910929
Kiel	2.944438979	12.27179952
Gelsenkirchen	2.995732274	12.24121293
Halle	3.044522438	12.17417942
Barmen	3.091042453	12.14014115
-1.372	19.911	
