Germany 1881		
Berlin	0	13.94547158
Hamburg	0.6931471806	12.94150795
München	1.098612289	12.36136553
Dresden	1.386294361	12.31770793
Leipzig	1.609437912	11.92873027
Cöln a Rh	1.791759469	11.8899911
Magdeburg	1.945910149	11.84758892
Frankfurt a M	2.079441542	11.84725255
Hannover	2.197224577	11.7345719
Stuttgart	2.302585093	11.67660772
Bremen	2.397895273	11.63289278
Nürnberg	2.48490665	11.52781408
Düsseldorf	2.564949357	11.48555427
Barmen	2.63905733	11.47957549
Chemnitz	2.708050201	11.47571154
Elberfeld	2.772588722	11.46478509
Altona	2.833213344	11.43548271
Aachen	2.890371758	11.37384729
Braunschweig	2.944438979	11.24151036
Crefeld	2.995732274	11.2340049
-1.503	19.86	
