Germany 1896		
Berlin	0	14.34535026
Hamburg	0.6931471806	13.36127004
München	1.098612289	12.93723789
Leipzig	1.386294361	12.91538841
Dresden	1.609437912	12.74081009
Cöln a Rh	1.791759469	12.69434586
Frankfurt a M	1.945910149	12.36080887
Magdeburg	2.079441542	12.28138882
Hannover	2.197224577	12.26708308
Düsseldorf	2.302585093	12.10459348
Nürnberg	2.397895273	12.0216088
Chemnitz	2.48490665	12.00698126
Stuttgart	2.564949357	11.98429691
Altona	2.63905733	11.92187782
Bremen	2.708050201	11.87051599
Elberfeld	2.772588722	11.860055
Charlottenburg	2.833213344	11.85474055
Barmen	2.890371758	11.76360636
Halle	2.944438979	11.6784399
Braunschweig	2.995732274	11.67461905
-1.198557097	16.89768769	
