Germany 1984		
Berlin	0	14.9291612
Hamburg	0.6931471806	14.28078238
München	1.098612289	14.05251835
Köln	1.386294361	13.73461065
Essen	1.609437912	13.34663429
Frankfurt am Main	1.791759469	13.30407475
Dortmund	1.945910149	13.27026083
Düsseldorf	2.079441542	13.24607193
Stuttgart	2.197224577	13.23848637
Leipzig	2.302585093	13.22809902
Bremen	2.397895273	13.18161294
Duisburg	2.48490665	13.16700973
Dresden	2.564949357	13.16170139
Hannover	2.63905733	13.149998
Nürnberg	2.708050201	13.05697543
Bochum	2.772588722	12.86041143
Wuppertal	2.833213344	12.84632789
Karl-Marx-Stadt	2.890371758	12.66731929
Bielefeld	2.944438979	12.61639262
Mannheim	2.995732274	12.59533384
Bonn	3.044522438	12.58207805
Magdeburg	3.091042453	12.57395357
Gelsenkirchen	3.135494216	12.57056297
Munster	3.17805383	12.51585617
Karlsruhe	3.218875825	12.5048356
-1.369359313	20.3234435	
