Germany 1933		
Berlin	0	15.25108306
Hamburg	0.6931471806	13.90390872
Koln	1.098612289	13.52807112
Munchen	1.386294361	13.49545817
Leipzig	1.609437912	13.46175991
Essen	1.791759469	13.38519522
Dresden	1.945910149	13.3738829
Frankfurt	2.079441542	13.2198784
Dortmund	2.197224577	13.1896369
Dusseldorf	2.302585093	13.11305216
Duisburg	2.397895273	12.99368647
Hannover	2.48490665	12.9799054
Stuttgart	2.564949357	12.93969456
Nurnberg	2.63905733	12.91454677
Wuppertal	2.708050201	12.9136576
Chemnitz	2.772588722	12.76116106
Gelsenkirchen	2.833213344	12.69986299
Bremen	2.890371758	12.67101348
Bochum	2.944438979	12.63842957
Magdeburg	2.995732274	12.62484548
Mannheim	3.044522438	12.51832171
Altona	3.091042453	12.37589559
-1.291326562	19.16380897	
