Germany 1886		
Berlin	0	14.10648246
Hamburg	0.6931471806	13.07653093
München	1.098612289	12.49874226
Dresden	1.386294361	12.42586258
Leipzig	1.609437912	12.05190113
Magdeburg	1.791759469	12.01665396
Cöln a Rh	1.945910149	12.00701176
Frankfurt a M	2.079441542	11.96597366
Hannover	2.197224577	11.86720254
Stuttgart	2.302585093	11.75416038
Bremen	2.397895273	11.68897741
Düsseldorf	2.48490665	11.67674355
Nürnberg	2.564949357	11.66607564
Chemnitz	2.63905733	11.64138904
Elberfeld	2.708050201	11.59173665
Altona	2.772588722	11.56055305
Barmen	2.833213344	11.55722939
Aachen	2.890371758	11.47942039
Crefeld	2.944438979	11.43809415
Braunschweig	2.995732274	11.37331851
-1.512	20.161	
