Germany 1959		
Berlin (Total)	0	15.00750663
Hamburg	0.6931471806	14.41181639
Munchen	1.098612289	13.86210784
Koln	1.386294361	13.55505447
Essen	1.609437912	13.49833101
Dusseldorf	1.791759469	13.44314168
Frankfurt am Main	1.945910149	13.38733961
Dortmund	2.079441542	13.36169519
Stuttgart	2.197224577	13.34726538
Leipzig	2.302585093	13.29264778
Hannover	2.397895273	13.2498767
Bremen	2.48490665	13.21055739
Duisburg	2.564949357	13.12316306
Dresden	2.63905733	13.10930853
Nurnberg	2.708050201	13.00357984
Wuppertal	2.772588722	12.94443217
Gelsenkirchen	2.833213344	12.87671856
Bochum	2.890371758	12.79857042
Mannheim	2.944438979	12.6204975
Karl-Marx-Stadt	2.995732274	12.56453699
Halle (Saale)	3.044522438	12.53789121
Kiel	3.091042453	12.49986104
Magdeburg	3.135494216	12.47081101
Oberhausen	3.17805383	12.45410391
Wiesbaden	3.218875825	12.44153995
-1.351	20.096	
