Germany 2001		
Berlin	0	15.03586839
Hamburg	0.6931471806	14.36154887
Munchen	1.098612289	14.02089739
Koln	1.386294361	13.78288406
Frankfurt am Main	1.609437912	13.37094073
Essen	1.791759469	13.29109298
Dortmund	1.945910149	13.28652096
Stuttgart	2.079441542	13.28312076
Dusseldorf	2.197224577	13.25479416
Bremen	2.302585093	13.20117456
Hannover	2.397895273	13.15463694
Duisburg	2.48490665	13.1460799
Leipzig	2.564949357	13.10846727
Nurnberg	2.63905733	13.10481022
Dresden	2.708050201	13.07862045
Bochum	2.772588722	12.87671856
Wuppertal	2.833213344	12.80710454
Bielefeld	2.890371758	12.68664523
Mannheim	2.944438979	12.63915292
Bonn	2.995732274	12.63134038
Karlsruhe	3.044522438	12.54111529
Gelsenkirchen	3.091042453	12.53068917
Wiesbaden	3.135494216	12.51024304
Munster	3.17805383	12.49575272
Monchengladbach	3.218875825	12.47990931
-1.315557722	19.61605148	
