Germany 1893		
Berlin	0	14.30300901
Hamburg	0.6931471806	13.28769136
München	1.098612289	12.86099861
Leipzig	1.386294361	12.84594299
Dresden	1.609437912	12.65364213
Cöln a Rh	1.791759469	12.61983656
Magdeburg	1.945910149	12.24244797
Frankfurt a M	2.079441542	12.1722573
Hannover	2.197224577	12.16667152
Düsseldorf	2.302585093	11.98105233
Altona	2.397895273	11.92825509
Nürnberg	2.48490665	11.91739007
Stuttgart	2.564949357	11.91243286
Chemnitz	2.63905733	11.87944875
Bremen	2.708050201	11.81042667
Elberfeld	2.772588722	11.79433792
Barmen	2.833213344	11.69624652
Halle	2.890371758	11.63363754
Braunschweig	2.944438979	11.58914549
Aachen	2.995732274	11.581873
-1.174402585	16.49597486	
