West Germany
East Germany
Unified Germany
Berlin	3460725	15.05698866	1	0	0
Hamburg, Freie und Hansestadt	1786448	14.39573985	2	0.6931471806	0
München, Landeshauptstadt	1353186	14.11797237	3	1.098612289	0
Köln, Stadt	1007119	13.82260434	4	1.386294361	0
Frankfurt am Main, Stadt	679664	13.42935384	5	1.609437912	0
Stuttgart, Landeshauptstadt	606588	13.31560509	6	1.791759469	0
Düsseldorf, Stadt	588735	13.28573145	7	1.945910149	0
Dortmund, Stadt	580444	13.27154861	8	2.079441542	0
Essen, Stadt	574635	13.26149034	9	2.197224577	0
Bremen, Stadt	547340	13.21282546	10	2.302585093	0
Dresden, Stadt	523058	13.16744764	11	2.397895273	1
Leipzig, Stadt	522883	13.16711301	12	2.48490665	1
Hannover, Landeshauptstadt	522686	13.16673618	13	2.564949357	0
Nürnberg	505664	13.1336277	14	2.63905733	0
Duisburg, Stadt	489559	13.10126026	15	2.708050201	0
Bochum, Stadt	374737	12.83397973	16	2.772588722	0
Wuppertal, Stadt	349721	12.76489097	17	2.833213344	0
Bonn, Stadt	324899	12.69126964	18	2.890371758	0
Bielefeld, Stadt	323270	12.68624317	19	2.944438979	0
Mannheim, Universitätsstadt	313174	12.65451423	20	2.995732274	0
Karlsruhe, Stadt	294761	12.59392014	21	3.044522438	0
Münster, Stadt	279803	12.54184106	22	3.091042453	0
Wiesbaden, Landeshauptstadt	275976	12.52806918	23	3.135494216	0
Augsburg	264708	12.48638261	24	3.17805383	0
Aachen, Stadt	258664	12.4632852	25	3.218875825	0
Mönchengladbach, Stadt	257993	12.46068773	26	3.258096538	0
Gelsenkirchen, Stadt	257981	12.46064122	27	3.295836866	0
Braunschweig, Stadt	248867	12.4246739	28	3.33220451	0
Chemnitz, Stadt	243248	12.40183678	29	3.36729583	1
Kiel, Landeshauptstadt	239526	12.38641725	30	3.401197382	0
Krefeld, Stadt	235076	12.36766415	31	3.433987204	0
Halle (Saale), Stadt	232963	12.35863492	32	3.465735903	1
Magdeburg, Landeshauptstadt	231525	12.35244314	33	3.496507561	1
Freiburg im Breisgau, Stadt	224191	12.32025365	34	3.526360525	0
Oberhausen, Stadt	212945	12.2687892	35	3.555348061	0
Lübeck, Hansestadt	210232	12.25596696	36	3.583518938	0
Erfurt, Stadt	204994	12.23073599	37	3.610917913	1
Rostock, Hansestadt	202735	12.21965499	38	3.63758616	1
Mainz, Stadt	199237	12.20225035	39	3.663561646	0
Kassel, documenta-Stadt	195530	12.1834691	40	3.688879454	0
Hagen, Stadt	188529	12.14700712	41	3.713572067	0
Hamm, Stadt	181783	12.11056895	42	3.737669618	0
Saarbrücken, Landeshauptstadt	175741	12.0767666	43	3.761200116	0
Mülheim an der Ruhr, Stadt	167344	12.02780685	44	3.784189634	1
Herne, Stadt	164762	12.01225729	45	3.80666249	0
Ludwigshafen am Rhein, Stadt	164351	12.00975966	46	3.828641396	0
Osnabrück, Stadt	164119	12.00834705	47	3.850147602	0
Oldenburg (Oldenburg), Stadt	162173	11.99641895	48	3.871201011	0
Leverkusen, Stadt	160772	11.98774249	49	3.891820298	0
Solingen, Stadt	159927	11.98247274	50	3.912023005	0
Potsdam, Stadt	156906	11.96340218	51	3.931825633	1
Neuss, Stadt	151388	11.92760136	52	3.951243719	0
Heidelberg, Stadt	147312	11.90030807	53	3.970291914	0
Paderborn, Stadt	146283	11.89329838	54	3.988984047	0
Darmstadt, Wissenschaftsstadt	144402	11.88035636	55	4.007333185	0
Regensburg	135520	11.81687451	56	4.025351691	0
Würzburg	133799	11.80409395	57	4.043051268	0
Ingolstadt	125088	11.73677277	58	4.060443011	0
Heilbronn, Stadt	122879	11.71895541	59	4.077537444	0
Ulm, Universitätsstadt	122801	11.71832044	60	4.094344562	0
Wolfsburg	121451	11.70726617	61	4.110873864	0
Göttingen, Stadt	121060	11.70404157	62	4.127134385	0
Offenbach am Main, Stadt	120435	11.69886547	63	4.143134726	0
Pforzheim, Stadt	119781	11.69342035	64	4.158883083	0
Recklinghausen, Stadt	118365	11.68152835	65	4.17438727	0
Bottrop, Stadt	116771	11.66797003	66	4.189654742	0
Fürth	114628	11.64944738	67	4.204692619	0
Bremerhaven, Stadt	113366	11.6383768	68	4.219507705	0
Reutlingen, Stadt	112484	11.63056627	69	4.234106505	0
Remscheid, Stadt	110563	11.61334077	70	4.248495242	0
Koblenz, Stadt	106417	11.57512062	71	4.262679877	0
Bergisch Gladbach, Stadt	105723	11.56857775	72	4.276666119	0
Erlangen	105629	11.56768823	73	4.290459441	0
Moers, Stadt	105506	11.5665231	74	4.304065093	0
Trier, Stadt	105260	11.56418876	75	4.317488114	0
Jena, Stadt	105129	11.56294345	76	4.33073334	1
Siegen, Stadt	103424	11.54659232	77	4.343805422	0
Hildesheim, Stadt	102794	11.54048226	78	4.356708827	0
Salzgitter, Stadt	102394	11.5365834	79	4.369447852	0
Cottbus	102091	11.53361985	80	4.382026635	1
-1.27	19.048				
-1.265	18.996				
-1.149	17.643				
