Germany 1973		
Berlin (Total)	0	14.96337068
Hamburg	0.6931471806	14.38434883
Munchen	1.098612289	14.10737686
Koln	1.386294361	13.63924105
Essen	1.609437912	13.43681493
Frankfurt am Main	1.791759469	13.42770608
Dusseldorf	1.945910149	13.37538257
Dortmund	2.079441542	13.37049452
Stuttgart	2.197224577	13.34820409
Bremen	2.302585093	13.28758116
Leipzig	2.397895273	13.26371189
Hannover	2.48490665	13.15388918
Nurnberg	2.564949357	13.15187558
Dresden	2.63905733	13.1331213
Duisburg	2.708050201	13.00720614
Wuppertal	2.772588722	12.93597115
Bochum	2.833213344	12.77487751
Gelsenkirchen	2.890371758	12.73570628
Mannheim	2.944438979	12.70370968
Karl-Marx-Stadt	2.995732274	12.61760597
Bonn	3.044522438	12.54642662
Magdeburg	3.091042453	12.51930184
Kiel	3.135494216	12.50187169
Karlsruhe	3.17805383	12.47461012
Augsburg	3.218875825	12.4569442
-1.333	19.876	
