Germany 1965		
Berlin (Total)	0	15.00328355
Hamburg	0.6931471806	14.43447284
Munchen	1.098612289	14.00654406
Koln	1.386294361	13.65827178
Essen	1.609437912	13.49640662
Dusseldorf	1.791759469	13.45897846
Frankfurt am Main	1.945910149	13.44575037
Dortmund	2.079441542	13.39391607
Stuttgart	2.197224577	13.35775166
Leipzig	2.302585093	13.29742531
Bremen	2.397895273	13.29193736
Hannover	2.48490665	13.23390475
Dresden	2.564949357	13.13847095
Duisburg	2.63905733	13.10277273
Nurnberg	2.708050201	13.06473426
Wuppertal	2.772588722	12.95489102
Gelsenkirchen	2.833213344	12.83094099
Bochum	2.890371758	12.78521091
Mannheim	2.944438979	12.69740959
Karl Marx Stadt	2.995732274	12.59527286
Halle-on-Saale	3.044522438	12.52968034
Kiel	3.091042453	12.5058068
Magdeburg	3.135494216	12.49793223
Wiesbaden	3.17805383	12.47265875
Oberhausen	3.218875825	12.46651198
-1.307	19.553	
