Germany 1967		
Berlin (Total)	0	14.99580083
Hamburg	0.6931471806	14.42505871
Munchen	1.098612289	14.03295792
Koln	1.386294361	13.66084308
Essen	1.609437912	13.47316108
Dusseldorf	1.791759469	13.44777467
Frankfurt am Main	1.945910149	13.41548065
Dortmund	2.079441542	13.38687917
Stuttgart	2.197224577	13.33359628
Bremen	2.302585093	13.30884294
Leipzig	2.397895273	13.2904812
Hannover	2.48490665	13.19039579
Dresden	2.564949357	13.12267933
Duisburg	2.63905733	13.06811836
Nurnberg	2.708050201	13.05408454
Wuppertal	2.772588722	12.93916143
Gelsenkirchen	2.833213344	12.79219125
Bochum	2.890371758	12.76882636
Mannheim	2.944438979	12.69281047
Karl Marx Stadt	2.995732274	12.59453401
Kiel	3.044522438	12.5058068
Magdeburg	3.091042453	12.49898104
Halle/Saale	3.135494216	12.49120271
Wiesbaden	3.17805383	12.46419717
Oberhausen	3.218875825	12.44784166
-1.300842956	19.46013984	
