Germany 1982		
Berlin	0	14.92612553
Hamburg	0.6931471806	14.3003092
München	1.098612289	14.06788664
Köln	1.386294361	13.77653789
Essen	1.609437912	13.36736548
Frankfurt am Main	1.791759469	13.33777471
Dortmund	1.945910149	13.30388628
Düsseldorf	2.079441542	13.27670547
Stuttgart	2.197224577	13.25964747
Leipzig	2.302585093	13.2328559
Bremen	2.397895273	13.21333507
Duisburg	2.48490665	13.21141035
Hannover	2.564949357	13.17353736
Dresden	2.63905733	13.16352643
Nürnberg	2.708050201	13.07952894
Bochum	2.772588722	12.88359591
Wuppertal	2.833213344	12.86863432
Karl-Marx-Stadt	2.890371758	12.67311878
Bielefeld	2.944438979	12.64421144
Mannheim	2.995732274	12.62023648
Gelsenkirchen	3.044522438	12.60314597
Bonn	3.091042453	12.59083152
Magdeburg	3.135494216	12.56925288
Wiesbaden	3.17805383	12.51979886
Munster	3.218875825	12.51692666
-1.402	20.773	
