Germany 1990		
Berlin	0	15.04214572
Hamburg	0.6931471806	14.30176886
München	1.098612289	14.00338583
Köln	1.386294361	13.76029379
Frankfurt am Main	1.609437912	13.36161804
Essen	1.791759469	13.34461853
Dortmund	1.945910149	13.29473224
Dusseldorf	2.079441542	13.260423
Stuttgart	2.197224577	13.2546172
Bremen	2.302585093	13.20730545
Duisburg	2.397895273	13.18468444
Leipzig	2.48490665	13.18065115
Hannover	2.564949357	13.13403895
Dresden	2.63905733	13.12519337
Nürnberg	2.708050201	13.09338143
Bochum	2.772588722	12.88169974
Wuppertal	2.833213344	12.84347453
Halle/Saale	2.890371758	12.68132498
Bielefeld	2.944438979	12.66063263
Mannheim	2.995732274	12.63125541
Chemnitz	3.044522438	12.61791074
Gelsenkirchen	3.091042453	12.57691525
Magdeburg	3.135494216	12.57194764
Bonn	3.17805383	12.56764508
Karlsruhe	3.218875825	12.508615
-1.354792681	20.15410826	
