Coswig	22446	10.0188677	100	4.605170186
Finsterwalde	22441	10.01864492	101	4.615120517
Strausberg	22265	10.01077122	102	4.624972813
Spremberg	22206	10.0081178	103	4.634728988
Eilenburg	22091	10.00292556	104	4.644390899
Borna	21941	9.996112312	105	4.65396035
Lubbenau/Spreewald	21866	9.992688198	106	4.663439094
Markkleeberg	21763	9.987966559	107	4.672828834
Torgau	21568	9.978966014	108	4.682131227
Schneeberg	21553	9.978270297	109	4.691347882
Sommerda	21542	9.977759797	110	4.700480366
Werdau	21338	9.9682448	111	4.709530201
Heidenau	20994	9.951991962	112	4.718498871
Anklam	20046	9.905784912	113	4.727387819
Wurzen	19940	9.900483044	114	4.736198448
Hettstedt	19903	9.898625753	115	4.744932128
Bad Salzungen	19553	9.880884006	116	4.753590191
Mittweida	19415	9.873801242	117	4.762173935
Zerbst	19405	9.873286044	118	4.770684624
Possneck	19176	9.861414776	119	4.779123493
Ludwigsfelde	19143	9.859692393	120	4.787491743
Haldensleben	19094	9.857129429	121	4.795790546
Oschatz	18885	9.846123235	122	4.804021045
Grossenhain	18403	9.820268974	123	4.812184355
Blankenburg/Harz	18302	9.814765622	124	4.820281566
Kamenz	18031	9.799847778	125	4.828313737
Radeberg	17965	9.7961807	126	4.836281907
Demmin	17585	9.774801545	127	4.844187086
Lobau	17538	9.772125234	128	4.852030264
Auerbach/Vogtland	17361	9.76198159	129	4.859812404
Ribnitz-Damgarten	17345	9.761059559	130	4.86753445
Oschersleben/Bode	16982	9.739909239	131	4.875197323
Thale/Harz	16758	9.726631035	132	4.882801923
Grimma	16738	9.725436863	133	4.890349128
Wolgast	16577	9.715771471	134	4.8978398
Bad Langensalza	16576	9.715711145	135	4.905274778
Bernau bei Berlin	16514	9.711963785	136	4.912654886
Genthin	16113	9.687381679	137	4.919980926
Hohenstein-Ernstthal	15919	9.675268643	138	4.927253685
Schwarzenberg/Erzgeb	15900	9.674074388	139	4.934473933
Rosslau/Elbe	15777	9.666308462	140	4.941642423
Teltow	15683	9.660332602	141	4.94875989
Zella-Mehlis	15582	9.653871681	142	4.955827058
Calbe/Saale	15401	9.642187721	143	4.96284463
Oelsnitz/Erzgeb	15213	9.629905604	144	4.9698133
Burgstadt	15149	9.625689802	145	4.976733742
Pasewalk	15149	9.625689802	146	4.983606622
Frankenberg	15068	9.620328569	147	4.990432587
-1.215	16.74			
