Germany 1969		
Berlin (Total)	0	14.98456764
Hamburg	0.6931471806	14.41357753
Munchen	1.098612289	14.07987283
Koln	1.386294361	13.66561747
Essen	1.609437912	13.4669455
Dusseldorf	1.791759469	13.43425014
Frankfurt am Main	1.945910149	13.40271867
Dortmund	2.079441542	13.38010157
Stuttgart	2.197224577	13.33908636
Bremen	2.302585093	13.31480027
Leipzig	2.397895273	13.28073883
Hannover	2.48490665	13.161007
Dresden	2.564949357	13.12472858
Nurnberg	2.63905733	13.06938445
Duisburg	2.708050201	13.04006813
Wuppertal	2.772588722	12.93120287
Gelsenkirchen	2.833213344	12.7685415
Bochum	2.890371758	12.75419405
Mannheim	2.944438979	12.70076889
Bonn	2.995732274	12.6128702
Karl-Marx-Stadt	3.044522438	12.60666926
Kiel	3.091042453	12.5303277
Magdeburg	3.135494216	12.50502843
Halle-on-Saale	3.17805383	12.46827151
Wiesbaden	3.218875825	12.46805222
-1.337	19.934	
