Berlin, capital of the GDR	1166641	13.96963924	1	0	0
Leipzig	558414	13.2328559	2	0.6931471806	0
Dresden	521011	13.16352643	3	1.098612289	0
Karl-Marx-Stadt	319055	12.67311878	4	1.386294361	0
Magdeburg	287579	12.56925288	5	1.609437912	0
Rostock	237413	12.37755652	6	1.791759469	0
Halle	233438	12.3606718	7	1.945910149	0
Erfurt	212449	12.26645724	8	2.079441542	0
Potsdam	133225	11.79979471	9	2.197224577	0
Gera	127347	11.75467092	10	2.302585093	0
Schwerin	122700	11.71749763	11	2.397895273	0
Zwickau	120852	11.70232194	12	2.48490665	0
Cottbus	117217	11.6717822	13	2.564949357	0
Jena	105287	11.56444523	14	2.63905733	0
Dessau	103380	11.5461668	15	2.708050201	0
Brandenburg/Havel	94828	11.45982	16	2.772588722	0
Halle-Neustadt	92050	11.43008719	17	2.833213344	0
Frankfurt/Oder	81590	11.30946198	18	2.890371758	0
Gorlitz	80639	11.29773768	19	2.944438979	0
Neubrandenburg	80279	11.29326335	20	2.995732274	0
Plauen	78734	11.27383036	21	3.044522438	0
Stralsund	74538	11.21906434	22	3.091042453	0
Hoyerswerda	71460	11.17689313	23	3.135494216	0
Weimar	63761	11.062897	24	3.17805383	0
Greifswald	61692	11.02990954	25	3.218875825	0
Wismar	57737	10.96365349	26	3.258096538	0
Gotha	57719	10.96334169	27	3.295836866	0
Altenburg	55757	10.92875824	28	3.33220451	0
Wittenberg	53861	10.89416193	29	3.36729583	0
Eberswalde-Finow	53361	10.88483542	30	3.401197382	0
Riesa	51861	10.85632234	31	3.433987204	0
Freiberg	51401	10.84741291	32	3.465735903	0
Schwedt/Oder	51316	10.84575787	33	3.496507561	0
Eisenach	50639	10.83247731	34	3.526360525	0
Merseburg/Saale	50566	10.83103469	35	3.555348061	0
Suhl	50209	10.82394957	36	3.583518938	0
Bautzen	49483	10.80938446	37	3.610917913	0
Pirna	48415	10.78756496	38	3.63758616	0
Eisenhuttenstadt	48033	10.77964355	39	3.663561646	0
Halberstadt	47286	10.76396955	40	3.688879454	0
Nordhausen	47272	10.76367343	41	3.713572067	0
Freital	45750	10.73094707	42	3.737669618	0
Stendal	45147	10.71767911	43	3.761200116	0
Schonebeck/Elbe	44860	10.71130181	44	3.784189634	0
Zeitz	44020	10.69239936	45	3.80666249	0
Muhlhausen	43402	10.6782608	46	3.828641396	0
Bernburg/Saale	41166	10.62536795	47	3.850147602	0
Zittau	41102	10.62381206	48	3.871201011	0
Wolfen	40021	10.5971596	49	3.891820298	0
