Germany 2009		
Berlin	0	15.05176661
Hamburg	0.6931471806	14.38886018
München	1.098612289	14.10099021
Köln	1.386294361	13.81360875
Frankfurt am Main	1.609437912	13.4178648
Stuttgart	1.791759469	13.30734805
Düsseldorf	1.945910149	13.28141631
Dortmund	2.079441542	13.27302225
Essen	2.197224577	13.26438364
Bremen	2.302585093	13.21348297
Hannover	2.397895273	13.16350532
Leipzig	2.48490665	13.15946647
Dresden	2.564949357	13.15599156
Nürnberg	2.63905733	13.12973613
Duisburg	2.708050201	13.10603072
Bochum	2.772588722	12.83814198
Wuppertal	2.833213344	12.76882636
Bielefeld	2.890371758	12.68571715
Bonn	2.944438979	12.67545108
Mannheim	2.995732274	12.65075847
Karlsruhe	3.044522438	12.58450908
Wiesbaden	3.091042453	12.53357621
Münster	3.135494216	12.52634291
Augsburg	3.17805383	12.48218808
Gelsenkirchen	3.218875825	12.4672824
-1.296211125	19.38037043	
