Germany 1993		
Berlin	0	15.05843904
Hamburg	0.6931471806	14.33951989
Munchen	1.098612289	14.04395046
Koln	1.386294361	13.77534564
Frankfurt am Main	1.609437912	13.40596514
Essen	1.791759469	13.34913075
Dortmund	1.945910149	13.30579931
Stuttgart	2.079441542	13.30370946
Dusseldorf	2.197224577	13.26756268
Bremen	2.302585093	13.22560024
Duisberg	2.397895273	13.19764523
Hannover	2.48490665	13.16853488
Nurnberg	2.564949357	13.1227593
Leipzig	2.63905733	13.11563479
Dresden	2.708050201	13.08502697
Bochum	2.772588722	12.90010943
Wuppertal	2.833213344	12.86902347
Bielefeld	2.890371758	12.68938421
Mannheim	2.944438979	12.67120819
Halle/Saale	2.995732274	12.61115101
Bonn	3.044522438	12.60561022
Gelsenkirchen	3.091042453	12.59597732
Chemnitz	3.135494216	12.55528481
Karlsruhe	3.17805383	12.54014558
Magdeburg	3.218875825	12.51545261
-1.336525728	19.92582182	
