Germany 1895		
Berlin	0	14.3326983
Hamburg	0.6931471806	13.34638974
Munchen	1.098612289	12.91732248
Leipzig	1.386294361	12.89912732
Dresden	1.609437912	12.72617511
Koln	1.791759469	12.68095187
Frankfurt am Main	1.945910149	12.34269488
Magdeburg	2.079441542	12.27571064
Hannover	2.197224577	12.25264607
Dusseldorf	2.302585093	12.07815404
Nurnberg	2.397895273	11.9977315
Chemnitz	2.48490665	11.98925281
Stuttgart	2.564949357	11.9723799
Altona	2.63905733	11.91132568
Bremen	2.708050201	11.85745799
Elberfeld	2.772588722	11.84461485
Charlottenburg	2.833213344	11.79340919
Barmen	2.890371758	11.75187937
Halle	2.944438979	11.66396273
Braunschweig	2.995732274	11.65388669
-1.195	16.829	
