Germany 1873		
Berlin	0	13.69028968
Hamburg	0.6931471806	12.67445621
Dresden	1.098612289	12.12423875
München	1.386294361	12.09402314
Cöln a Rh	1.609437912	11.78600139
Magdeburg	1.791759469	11.67462756
Leipzig	1.945910149	11.65288739
Stuttgart	2.079441542	11.49423182
Frankfurt a M	2.197224577	11.47001796
Hannover	2.302585093	11.46338852
Bremen	2.397895273	11.36601352
Nürnberg	2.48490665	11.36465745
Barmen	2.564949357	11.27517576
Altona	2.63905733	11.26093223
Aachen	2.708050201	11.24250685
Elberfeld	2.772588722	11.22123537
Düsseldorf	2.833213344	11.20367921
Chemnitz	2.890371758	11.19125908
Braunschweig	2.944438979	11.01435774
Crefeld	2.995732274	10.98223721
-1.230236725	16.40267209	
