Germany 1928		
Berlin	0	15.26238248
Hamburg	0.6931471806	13.93240431
Koln	1.098612289	13.49888016
Munchen	1.386294361	13.45997782
Leipzig	1.609437912	13.44444688
Dresden	1.791759469	13.35426843
Frankfurt	1.945910149	13.1985834
Essen	2.079441542	13.07610999
Dortmund	2.197224577	13.01165526
Dusseldorf	2.302585093	13.00019574
Hannover	2.397895273	12.98218135
Nurnberg	2.48490665	12.91558518
Stuttgart	2.564949357	12.81338957
Chemnitz	2.63905733	12.76882636
Gelsenkirchen	2.708050201	12.74373492
Bremen	2.772588722	12.61619357
Magdeburg	2.833213344	12.607195
Duisburg	2.890371758	12.53177279
Mannheim	2.944438979	12.4431191
Altona	2.995732274	12.35793499
Kiel	3.044522438	12.28534583
Bochum	3.091042453	12.28395918
-1.19849223	17.81567469	
