West Germany
East Germany
Unified Germany
Berlin	34427000	17.3543517	1	0	0
Hamburg	17742000	16.69144527	2	0.6931471806	0
München	13304000	16.4035753	3	1.098612289	0
Köln	9981000	16.11619384	4	1.386294361	0
Frankfurt am Main	6719000	15.72044989	5	1.609437912	0
Stuttgart	6016000	15.60993314	6	1.791759469	0
Düsseldorf	5862000	15.5840014	7	1.945910149	0
Dortmund	5813000	15.57560735	8	2.079441542	0
Essen	5763000	15.56696873	9	2.197224577	0
Bremen	5477000	15.51606806	10	2.302585093	0
Hannover	5210000	15.46609041	11	2.397895273	0
Leipzig	5189000	15.46205156	12	2.48490665	1
Dresden	5171000	15.45857665	13	2.564949357	1
Nürnberg	5037000	15.43232122	14	2.63905733	0
Duisburg	4919000	15.40861582	15	2.708050201	0
Bochum	3763000	15.14072707	16	2.772588722	0
Wuppertal	3511000	15.07141146	17	2.833213344	0
Bielefeld	3231000	14.98830224	18	2.890371758	0
Bonn	3198000	14.97803617	19	2.944438979	0
Mannheim	3120000	14.95334356	20	2.995732274	0
Karlsruhe	2920000	14.88709417	21	3.044522438	0
Wiesbaden	2775000	14.83616131	22	3.091042453	0
Münster	2755000	14.828928	23	3.135494216	0
Augsburg	2636000	14.78477317	24	3.17805383	0
Gelsenkirchen	2597000	14.76986749	25	3.218875825	0
Aachen	2584000	14.76484914	26	3.258096538	0
Mönchengladbach	2583000	14.76446207	27	3.295836866	0
Braunschweig	2474000	14.72134683	28	3.33220451	0
Chemnitz	2431000	14.70381325	29	3.36729583	1
Kiel	2383000	14.68387076	30	3.401197382	0
Krefeld	2354000	14.67162657	31	3.433987204	0
Halle/Saale	2323000	14.65837001	32	3.465735903	1
Magdeburg	2305000	14.65059123	33	3.496507561	1
Freiburg im Breisgau	2219000	14.6125672	34	3.526360525	0
Oberhausen	2140000	14.57631639	35	3.555348061	0
Lübeck	2098000	14.55649507	36	3.583518938	0
Erfurt	2038000	14.52747949	37	3.610917913	1
Rostock	2014000	14.51563335	38	3.63758616	1
Mainz	1978000	14.49759679	39	3.663561646	0
Kassel	1948000	14.48231376	40	3.688879454	0
Hagen	1901000	14.45789062	41	3.713572067	0
Hamm	1817000	14.41269735	42	3.737669618	0
Saarbrücken	1758000	14.37968736	43	3.761200116	0
Mülheim a d Ruhr	1675000	14.33132372	44	3.784189634	0
Herne	1656000	14.31991561	45	3.80666249	0
Osnabrück	1635000	14.30715336	46	3.828641396	0
Ludwigshafen am Rhein	1633000	14.30592937	47	3.850147602	0
Oldenburg (Oldenburg)	1613000	14.29360636	48	3.871201011	0
Solingen	1610000	14.29174474	49	3.891820298	0
Leverkusen	1606000	14.28925717	50	3.912023005	0
Potsdam	1546000	14.25118151	51	3.931825633	1
Neuss	1513000	14.22960499	52	3.951243719	0
Heidelberg	1466000	14.19804816	53	3.970291914	0
Paderborn	1453000	14.18914094	54	3.988984047	0
Darmstadt	1433000	14.17528071	55	4.007333185	0
Regensburg	1342000	14.1096716	56	4.025351691	0
Würzburg	1332000	14.10219213	57	4.043051268	0
Ingolstadt	1244000	14.03384255	58	4.060443011	0
Heilbronn	1224000	14.01763474	59	4.077537444	0
Ulm	1221000	14.01518075	60	4.094344562	0
Göttingen	1215000	14.01025463	61	4.110873864	0
Wolfsburg	1211000	14.00695702	62	4.127134385	0
Pforzheim	1198000	13.99616406	63	4.143134726	0
Recklinghausen	1191000	13.99030385	64	4.158883083	0
OffenbachamMain	1188000	13.98778178	65	4.17438727	0
Bottrop	1172000	13.97422225	66	4.189654742	0
Bremerhaven	1140000	13.94653882	67	4.204692619	0
Fürth	1140000	13.94653882	68	4.219507705	0
Reutlingen	1121000	13.9297317	69	4.234106505	0
Remscheid	1114000	13.9234677	70	4.248495242	0
Koblenz	1064000	13.87754595	71	4.262679877	0
Moers	1059000	13.87283562	72	4.276666119	0
Bergisch Gladbach	1057000	13.87094526	73	4.290459441	0
Erlangen	1056000	13.86999874	74	4.304065093	0
Trier	1046000	13.86048392	75	4.317488114	0
Jena	1044000	13.85857005	76	4.33073334	1
Siegen	1040000	13.85473127	77	4.343805422	0
Salzgitter	1034000	13.84894533	78	4.356708827	0
Hildesheim	1029000	13.84409801	79	4.369447852	0
Cottbus	1017000	13.83236768	80	4.382026635	1
