Germany 1971		
Berlin (Total)	0	14.97968647
Hamburg	0.6931471806	14.39973533
Munchen	1.098612289	14.08706325
Koln	1.386294361	13.65240322
Essen	1.609437912	13.45367949
Frankfurt am Main	1.791759469	13.4093452
Dusseldorf	1.945910149	13.40150912
Dortmund	2.079441542	13.37016052
Stuttgart	2.197224577	13.36011964
Bremen	2.302585093	13.29210615
Leipzig	2.397895273	13.27200849
Hannover	2.48490665	13.16350532
Dresden	2.564949357	13.13074614
Nurnberg	2.63905733	13.09643
Duisburg	2.708050201	13.02298493
Wuppertal	2.772588722	12.94251875
Gelsenkirchen	2.833213344	12.7573682
Bochum	2.890371758	12.74781537
Mannheim	2.944438979	12.71409434
Karl-Marx-Stadt	2.995732274	12.61043715
Bonn	3.044522438	12.5270686
Magdeburg	3.091042453	12.5132117
Kiel	3.135494216	12.5098741
Karlsruhe	3.17805383	12.46496937
Halle-on-Saale	3.218875825	12.44686749
-1.326	19.779	
