Germany 1934		
Berlin	0	15.24980906
Hamburg	0.6931471806	13.92749906
Koln	1.098612289	13.53857058
Munchen	1.386294361	13.51237638
Leipzig	1.609437912	13.47034061
Essen	1.791759469	13.39376362
Dresden	1.945910149	13.36906719
Frankfurt	2.079441542	13.22510045
Dortmund	2.197224577	13.20172893
Dusseldorf	2.302585093	13.12834545
Hannover	2.397895273	13.00109929
Duisburg	2.48490665	12.993393
Stuttgart	2.564949357	12.94967527
Wuppertal	2.63905733	12.92269218
Nurnberg	2.708050201	12.92195931
Chemnitz	2.772588722	12.7573682
Gelsenkirchen	2.833213344	12.71198622
Bremen	2.890371758	12.69034893
Bochum	2.944438979	12.65331929
Magdeburg	2.995732274	12.63753033
Mannheim	3.044522438	12.52888052
Altona	3.091042453	12.39958139
-1.678	24.192	
