West Germany
East Germany
Unified Germany
Berlin	33878000	17.33827639	1	0	0
Hamburg	17348000	16.66898778	2	0.6931471806	0
Munchen	12492000	16.340599	3	1.098612289	0
Koln	9697000	16.08732712	4	1.386294361	0
Frankfurt am Main	6469000	15.6825321	5	1.609437912	0
Stuttgart	5907000	15.59164865	6	1.791759469	0
Dortmund	5887000	15.58825709	7	1.945910149	0
Essen	5881000	15.58723737	8	2.079441542	0
Dusseldorf	5727000	15.56070239	9	2.197224577	0
Bremen	5459000	15.51277618	10	2.302585093	0
Hannover	5158000	15.45605947	11	2.397895273	0
Duisburg	5044000	15.43370998	12	2.48490665	0
Leipzig	4985000	15.42194396	13	2.564949357	1
Nurnberg	4953000	15.41550401	14	2.63905733	0
Dresden	4874000	15.39942551	15	2.708050201	1
Bochum	3882000	15.17186104	16	2.772588722	0
Wuppertal	3611000	15.0994953	17	2.833213344	0
Bielefeld	3280000	15.00335398	18	2.890371758	0
Bonn	3119000	14.953023	19	2.944438979	0
Mannheim	3075000	14.93881546	20	2.995732274	0
Karlsruhe	2842000	14.86001859	21	3.044522438	0
Wiesbaden	2741000	14.82383338	22	3.091042453	0
Gelsenkirchen	2701000	14.80913263	23	3.135494216	0
Munster	2700000	14.80876233	24	3.17805383	0
Monchengladbach	2620000	14.77868488	25	3.218875825	0
Augsburg	2604000	14.77255928	26	3.258096538	0
Aachen	2578000	14.76252446	27	3.295836866	0
Chemnitz	2484000	14.72538072	28	3.33220451	1
Braunschweig	2459000	14.71526532	29	3.36729583	0
Halle/Saale	2385000	14.68470968	30	3.401197382	1
Krefeld	2383000	14.68387076	31	3.433987204	0
Kiel	2333000	14.66266555	32	3.465735903	0
Magdeburg	2267000	14.63396793	33	3.496507561	1
Oberhausen	2193000	14.60078103	34	3.526360525	0
Freiburg im Breisgau	2140000	14.57631639	35	3.555348061	0
Lubeck	2119000	14.56645484	36	3.583518938	0
Erfurt	2025000	14.52108026	37	3.610917913	1
Hildesheim	2019000	14.5181129	38	3.63758616	0
Rostock	1990000	14.5036452	39	3.663561646	1
Hagen	1988000	14.50263967	40	3.688879454	0
Kassel	1945000	14.48077254	41	3.713572067	0
Mainz	1861000	14.43662454	42	3.737669618	0
Hamm	1849000	14.43015551	43	3.761200116	0
Saarbrucken	1803000	14.4049625	44	3.784189634	0
Herne	1718000	14.35667138	45	3.80666249	0
Mulheim a d Ruhr	1703000	14.34790196	46	3.828641396	0
Osnabruck	1645000	14.31325094	47	3.850147602	0
Solingen	1642000	14.31142557	48	3.871201011	0
Ludwigshafen am Rhein	1634000	14.30654155	49	3.891820298	0
Leverkusen	1616000	14.29546452	50	3.912023005	0
Oldenburg	1584000	14.27546385	51	3.931825633	0
Neuss	1519000	14.23356278	52	3.951243719	0
Potsdam	1457000	14.19189009	53	3.970291914	1
Heidelberg	1431000	14.17388406	54	3.988984047	0
Paderborn	1430000	14.173185	55	4.007333185	0
Darmstadt	1401000	14.15269683	56	4.025351691	0
Wurzburg	1335000	14.10444185	57	4.043051268	0
Regensburg	1289000	14.06937728	58	4.060443011	0
Recklinghausen	1226000	14.0192674	59	4.077537444	0
Gottingen	1222000	14.01599942	60	4.094344562	0
Wolfsburg	1221000	14.01518075	61	4.110873864	0
Heilbronn	1213000	14.00860719	62	4.127134385	0
Ingolstadt	1202000	13.99949739	63	4.143134726	0
Ulm	1201000	13.9986651	64	4.158883083	0
Bottrop	1199000	13.99699843	65	4.17438727	0
Offenbach am Main	1195000	13.99365674	66	4.189654742	0
Pforzheim	1188000	13.98778178	67	4.204692619	0
Bremerhaven	1173000	13.97507513	68	4.219507705	0
Remscheid	1168000	13.97080344	69	4.234106505	0
Furth	1125000	13.93329359	70	4.248495242	0
Reutlingen	1122000	13.93062337	71	4.262679877	0
Salzgitter	1088000	13.89985171	72	4.276666119	0
Moers	1079000	13.89154524	73	4.290459441	0
Koblenz	1070000	13.88316921	74	4.304065093	0
Siegen	1067000	13.88036153	75	4.317488114	0
Cottbus	1064000	13.87754595	76	4.33073334	1
Bergisch-Gladbach	1059000	13.87283562	77	4.343805422	0
Gera	1052000	13.86620367	78	4.356708827	1
Erlangen	1026000	13.8411783	79	4.369447852	0
Jena	1024000	13.83922708	80	4.382026635	1
Witten	1012000	13.82743913	81	4.394449155	0
Trier	1002000	13.81750856	82	4.406719247	0
Kaiserslautern	992000	13.80747839	83	4.418840608	0
Zwickau	987000	13.80242532	84	4.430816799	1
Iserlohn	977000	13.79224193	85	4.442651256	0
Schwerin	971000	13.78608175	86	4.454347296	1
Gutersloh	962000	13.77676973	87	4.465908119	0
Duren	935000	13.74830181	88	4.477336814	0
Esslingen am Neckar	923000	13.73538451	89	4.48863637	0
Ratingen	919000	13.7310414	90	4.49980967	0
Marl	913000	13.72449116	91	4.510859507	0
Lunen	908000	13.71899966	92	4.521788577	0
Hanau	888000	13.69672702	93	4.532599493	0
Velbert	880000	13.68767719	94	4.543294782	0
