West Germany
East Germany
Unified Germany
Berlin	34317000	17.35115142	1	0	0
Hamburg	17721000	16.69026093	2	0.6931471806	0
München	13268000	16.40086568	3	1.098612289	0
Köln	9954000	16.11348504	4	1.386294361	0
Frankfurt am Main	6648000	15.70982662	5	1.609437912	0
Stuttgart	6001000	15.60743668	6	1.791759469	0
Dortmund	5844000	15.58092605	7	1.945910149	0
Düsseldorf	5842000	15.58058376	8	2.079441542	0
Essen	5798000	15.57302359	9	2.197224577	0
Bremen	5474000	15.51552017	10	2.302585093	0
Hannover	5196000	15.46339966	11	2.397895273	0
Leipzig	5155000	15.45547768	12	2.48490665	1
Dresden	5122000	15.44905555	13	2.564949357	1
Nürnberg	5036000	15.43212267	14	2.63905733	0
Duisburg	4940000	15.41287589	15	2.708050201	0
Bochum	3786000	15.14682061	16	2.772588722	0
Wuppertal	3533000	15.07765793	17	2.833213344	0
Bielefeld	3236000	14.98984856	18	2.890371758	0
Bonn	3179000	14.97207724	19	2.944438979	0
Mannheim	3113000	14.95109745	20	2.995732274	0
Karlsruhe	2907000	14.88263218	21	3.044522438	0
Wiesbaden	2767000	14.83327426	22	3.091042453	0
Münster	2739000	14.82310345	23	3.135494216	0
Augsburg	2633000	14.78363444	24	3.17805383	0
Gelsenkirchen	2621000	14.77906648	25	3.218875825	0
Aachen	2593000	14.76832606	26	3.258096538	0
Mönchengladbach	2588000	14.76639593	27	3.295836866	0
Braunschweig	2460000	14.71567191	28	3.33220451	0
Chemnitz	2439000	14.70709868	29	3.36729583	1
Kiel	2376000	14.68092896	30	3.401197382	0
Krefeld	2363000	14.67544256	31	3.433987204	0
Halle/Saale	2330000	14.66137883	32	3.465735903	1
Magdeburg	2300000	14.64841968	33	3.496507561	1
Freiburg im Breisgau	2197000	14.60260335	34	3.526360525	0
Oberhausen	2157000	14.58422893	35	3.555348061	0
Lübeck	2109000	14.56172446	36	3.583518938	0
Erfurt	2033000	14.52502309	37	3.610917913	1
Rostock	2011000	14.51414267	38	3.63758616	1
Mainz	1976000	14.49658516	39	3.663561646	0
Kassel	1942000	14.47922893	40	3.688879454	0
Hagen	1922000	14.46887687	41	3.713572067	0
Hamm	1825000	14.41709054	42	3.737669618	0
Saarbrücken	1767000	14.38479375	43	3.761200116	0
Mülheim a d Ruhr	1683000	14.33608847	44	3.784189634	0
Herne	1669000	14.3277352	45	3.80666249	0
Ludwigshafen am Rhein	1635000	14.30715336	46	3.828641396	0
Osnabrück	1633000	14.30592937	47	3.850147602	0
Solingen	1618000	14.29670138	48	3.871201011	0
Leverkusen	1613000	14.29360636	49	3.891820298	0
Oldenburg (Oldenburg)	1603000	14.28738743	50	3.912023005	0
Potsdam	1530000	14.24077829	51	3.931825633	1
Neuss	1513000	14.22960499	52	3.951243719	0
Heidelberg	1456000	14.19120351	53	3.970291914	0
Paderborn	1448000	14.18569385	54	3.988984047	0
Darmstadt	1423000	14.16827788	55	4.007333185	0
Regensburg	1335000	14.10444185	56	4.025351691	0
Würzburg	1335000	14.10444185	57	4.043051268	0
Ingolstadt	1239000	14.02981516	58	4.060443011	0
Heilbronn	1221000	14.01518075	59	4.077537444	0
Ulm	1216000	14.01107734	60	4.094344562	0
Göttingen	1215000	14.01025463	61	4.110873864	0
Wolfsburg	1205000	14.00199012	62	4.127134385	0
Recklinghausen	1201000	13.9986651	63	4.143134726	0
Pforzheim	1198000	13.99616406	64	4.158883083	0
Offenbach am Main	1190000	13.98946387	65	4.17438727	0
Bottrop	1178000	13.97932864	66	4.189654742	0
Bremerhaven	1145000	13.95091519	67	4.204692619	0
Fürth	1141000	13.94741563	68	4.219507705	0
Remscheid	1127000	13.93506979	69	4.234106505	0
Reutlingen	1122000	13.93062337	70	4.248495242	0
